customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn
2771,Female,1,No,No,12,Yes,106.66,1408.07,0
2772,Male,0,Yes,No,37,Yes,78.99,2950.48,0
2773,Male,1,No,No,7,Yes,57.01,409.18,0
2774,Male,0,Yes,Yes,2,No,64.5,220.92,0
2775,Female,0,Yes,No,34,Yes,110.3,3923.4,0
2776,Male,0,Yes,Yes,15,Yes,86.39,1322.34,0
2777,Female,0,No,No,65,Yes,103.94,6871.35,0
2778,Female,0,Yes,No,41,Yes,92.6,3870.28,0
2779,Female,0,No,Yes,23,Yes,105.41,2533.54,0
2780,Male,0,No,Yes,13,Yes,117.84,1695.31,0
2781,Female,0,No,No,62,Yes,94.57,5943.81,0
2782,Male,0,Yes,Yes,24,No,33.02,872.16,0
2783,Female,0,Yes,No,5,Yes,67.76,525.28,0
2784,Male,0,Yes,No,44,Yes,48.41,2212.51,0
2785,Female,0,No,Yes,67,Yes,44.65,3101.95,0
2786,Male,0,Yes,Yes,53,Yes,106.84,5801.52,0
2787,Female,0,Yes,No,38,Yes,47.71,1839.91,0
2788,Female,0,No,No,71,Yes,36.66,2623.84,0
2789,Male,0,No,Yes,53,Yes,64.44,3469.97,0
2790,Female,1,No,No,35,Yes,58.91,2061.26,0
2791,Male,1,Yes,Yes,0,Yes,110.01,121.46,1
2792,Male,0,Yes,Yes,8,Yes,91.73,865.29,1
2793,Male,0,Yes,Yes,53,Yes,100.86,5442.58,0
2794,Male,0,Yes,Yes,58,Yes,84.04,4951.0,0
2795,Female,1,No,No,9,Yes,31.2,329.88,0
2796,Male,0,No,No,26,Yes,39.3,1117.89,0
2797,Female,0,Yes,No,5,Yes,30.87,200.02,0
2798,Male,0,Yes,Yes,0,Yes,62.58,90.5,0
2799,Male,0,Yes,Yes,48,Yes,97.45,4832.04,0
2800,Female,0,Yes,Yes,43,Yes,53.25,2410.11,0
2801,Male,0,No,No,54,Yes,60.32,3309.58,0
2802,Female,0,Yes,Yes,42,Yes,112.57,4808.81,0
2803,Female,0,No,Yes,49,Yes,77.84,4028.42,0
2804,Male,0,Yes,No,3,Yes,49.54,212.47,0
2805,Male,0,Yes,Yes,32,Yes,72.79,2423.77,0
2806,Female,0,Yes,Yes,48,Yes,82.51,4003.11,0
2807,Male,0,No,Yes,12,Yes,39.13,537.06,0
2808,Male,0,Yes,Yes,36,No,80.62,3083.9,0
2809,Female,1,No,No,37,Yes,88.82,3419.05,0
2810,Male,0,Yes,No,1,No,76.76,145.15,0
2811,Male,0,No,Yes,55,Yes,35.02,1937.28,0
2812,Male,1,No,No,63,Yes,104.74,6749.69,0
2813,Male,0,No,No,44,Yes,20.32,902.77,0
2814,Female,0,No,Yes,10,No,48.52,555.04,0
2815,Female,0,Yes,No,38,Yes,28.84,1145.18,0
2816,Male,0,No,No,26,Yes,41.65,1159.47,0
2817,Male,0,Yes,Yes,55,Yes,68.37,3829.02,0
2818,Female,0,No,Yes,27,No,47.59,1399.3,0
2819,Female,0,No,No,58,Yes,23.41,1413.9,0
2820,Male,0,Yes,Yes,8,No,42.58,382.25,0
2821,Male,0,No,No,4,Yes,61.0,325.69,0
2822,Female,0,Yes,Yes,15,Yes,105.75,1673.46,0
2823,Male,1,Yes,Yes,44,Yes,33.96,1626.34,0
2824,Female,0,Yes,No,63,Yes,22.12,1446.66,0
2825,Female,0,No,Yes,37,Yes,94.24,3530.19,0
2826,Male,0,Yes,Yes,22,Yes,47.72,1143.79,0
2827,Male,0,No,No,47,Yes,73.31,3645.64,0
2828,Female,0,Yes,Yes,59,Yes,62.25,3749.76,0
2829,Male,0,No,No,1,No,34.06,53.47,0
2830,Female,0,Yes,No,37,Yes,72.97,2743.13,0
2831,Female,0,No,No,3,Yes,73.93,248.0,0
2832,Female,0,Yes,No,28,Yes,23.6,689.22,0
2833,Male,0,No,No,68,Yes,23.07,1559.96,0
2834,Male,0,No,Yes,51,Yes,31.71,1728.93,0
2835,Male,1,Yes,Yes,44,Yes,50.31,2310.93,0
2836,Male,0,Yes,Yes,23,Yes,79.8,1933.7,0
2837,Female,0,No,Yes,38,Yes,104.68,4129.93,0
2838,Female,0,Yes,Yes,23,Yes,48.89,1305.6,0
2839,Male,0,No,No,24,Yes,32.04,858.97,0
2840,Female,0,Yes,Yes,67,Yes,20.51,1406.05,0
2841,Female,1,Yes,No,37,Yes,20.65,738.44,0
2842,Male,1,No,No,7,Yes,56.2,520.48,0
2843,Female,0,No,No,6,Yes,46.63,346.23,0
2844,Male,0,No,No,69,Yes,30.97,2081.71,0
2845,Male,0,Yes,No,54,Yes,118.36,6589.41,0
2846,Female,0,No,Yes,71,Yes,73.12,5258.41,0
2847,Female,0,No,No,69,Yes,22.5,1615.09,0
2848,Female,0,Yes,No,34,Yes,114.31,3957.64,0
2849,Female,0,Yes,Yes,3,Yes,40.3,204.31,0
2850,Female,0,Yes,No,42,Yes,52.97,2224.14,0
2851,Female,0,Yes,Yes,0,Yes,105.78,130.89,1
2852,Female,0,Yes,Yes,26,Yes,112.53,3090.16,0
2853,Male,0,Yes,No,11,Yes,44.86,550.52,0
2854,Male,0,Yes,No,59,Yes,85.54,5101.32,0
2855,Female,0,Yes,Yes,6,Yes,80.54,574.25,1
2856,Male,1,Yes,Yes,43,Yes,44.2,1938.77,0
2857,Female,0,Yes,No,20,Yes,66.74,1298.34,0
2858,Female,0,No,No,21,Yes,33.43,713.47,0
2859,Male,0,Yes,No,55,Yes,43.1,2388.46,0
2860,Female,0,Yes,Yes,34,Yes,94.85,3229.1,0
2861,Male,0,No,No,59,No,83.62,5008.97,0
2862,Male,0,No,No,53,Yes,109.52,5879.56,0
2863,Male,1,No,No,16,Yes,58.8,991.97,0
2864,Male,0,Yes,Yes,10,No,84.61,992.19,1
2865,Female,0,No,No,24,Yes,43.64,1132.87,0
2866,Male,1,Yes,Yes,7,Yes,105.0,807.51,1
2867,Female,0,No,No,62,Yes,60.46,3848.08,0
2868,Female,0,Yes,Yes,7,Yes,111.13,893.4,1
2869,Female,0,No,No,61,Yes,40.66,2501.6,0
2870,Male,0,Yes,Yes,52,Yes,24.65,1259.54,0
2871,Female,1,Yes,No,59,Yes,45.23,2752.81,0
2872,Male,0,No,No,10,Yes,62.57,735.61,0
2873,Male,0,Yes,Yes,18,Yes,103.88,2011.87,0
2874,Male,0,No,Yes,58,Yes,53.65,3199.61,0
2875,Male,0,Yes,Yes,42,Yes,74.59,3135.08,0
2876,Female,0,Yes,Yes,56,Yes,95.39,5463.61,0
2877,Male,0,Yes,Yes,49,Yes,116.52,5843.3,0
2878,Male,0,No,Yes,22,No,48.47,1070.11,0
2879,Male,0,Yes,No,23,Yes,30.14,645.97,0
2880,Male,0,No,Yes,40,Yes,91.71,3796.03,0
2881,Male,1,No,No,66,Yes,74.04,4994.06,0
2882,Male,1,Yes,No,24,Yes,93.56,2293.07,0
2883,Female,0,No,Yes,53,Yes,97.05,5239.88,0
2884,Male,0,Yes,No,55,No,44.18,2448.6,0
2885,Female,0,No,Yes,28,Yes,93.53,2592.85,0
2886,Male,0,Yes,Yes,5,Yes,65.47,386.86,0
2887,Female,0,Yes,No,16,Yes,44.85,795.96,0
2888,Male,0,No,No,53,Yes,29.83,1627.25,0
2889,Female,0,Yes,No,30,Yes,60.8,1883.82,0
2890,Male,0,Yes,No,26,Yes,110.52,2947.23,0
2891,Female,0,No,No,14,Yes,26.62,476.66,0
2892,Female,1,Yes,No,41,Yes,76.8,3215.33,0
2893,Male,1,No,Yes,11,Yes,25.51,301.15,0
2894,Female,0,Yes,Yes,4,Yes,34.94,187.71,0
2895,Female,0,No,No,48,Yes,29.78,1523.65,0
2896,Male,0,No,No,58,Yes,56.89,3370.18,0
2897,Male,0,Yes,Yes,12,Yes,76.34,931.91,0
2898,Male,0,No,Yes,41,Yes,24.94,1187.1,0
2899,Male,0,No,No,6,No,41.06,251.33,0
2900,Female,0,Yes,No,13,Yes,52.85,781.63,0
2901,Female,0,No,No,41,Yes,42.95,1864.35,0
2902,Male,0,No,No,6,Yes,108.63,781.31,1
2903,Female,0,No,Yes,36,Yes,34.24,1284.97,0
2904,Male,0,No,No,23,No,55.72,1345.89,0
2905,Male,0,No,Yes,68,Yes,86.39,5965.36,0
2906,Female,0,Yes,Yes,49,Yes,38.41,1943.36,0
2907,Male,0,No,Yes,35,Yes,87.4,3141.23,0
2908,Male,0,No,No,52,Yes,119.5,6449.95,0
2909,Female,0,No,No,3,Yes,101.71,421.47,1
2910,Female,0,Yes,No,28,Yes,54.54,1601.66,0
2911,Female,0,No,No,52,Yes,42.55,2263.27,0
2912,Female,1,Yes,No,65,Yes,33.64,2201.61,0
2913,Female,1,Yes,Yes,22,Yes,23.63,520.13,0
2914,Female,0,Yes,No,43,Yes,117.87,5118.25,0
2915,Female,0,No,No,3,Yes,54.69,245.27,0
2916,Female,0,No,Yes,36,Yes,60.64,2228.77,0
2917,Male,0,No,Yes,45,Yes,84.92,3942.49,0
2918,Male,0,No,No,48,Yes,85.33,4154.38,0
2919,Female,0,Yes,Yes,39,Yes,110.4,4414.42,0
2920,Male,1,No,Yes,8,Yes,34.8,341.9,0
2921,Male,0,Yes,Yes,15,Yes,62.0,1005.78,0
2922,Male,1,No,Yes,43,No,104.14,4597.08,0
2923,Female,0,Yes,No,42,Yes,118.41,5031.73,0
2924,Male,0,Yes,Yes,60,Yes,109.19,6585.04,0
2925,Female,0,No,No,58,Yes,102.01,5968.16,0
2926,Male,1,No,Yes,51,Yes,47.89,2485.11,0
2927,Female,0,Yes,Yes,40,Yes,77.41,3156.28,0
2928,Female,0,Yes,Yes,62,Yes,36.64,2331.82,0
2929,Male,0,Yes,Yes,28,Yes,30.5,820.61,0
2930,Female,1,No,No,35,Yes,58.71,2066.59,0
2931,Female,0,Yes,No,44,Yes,112.17,5006.09,0
2932,Female,0,Yes,Yes,24,Yes,36.99,903.23,0
2933,Female,0,No,Yes,33,Yes,112.44,3823.82,0
2934,Female,0,Yes,Yes,2,Yes,58.92,121.74,0
2935,Male,1,Yes,Yes,28,Yes,104.48,2968.06,0
2936,Female,0,Yes,Yes,13,Yes,24.89,335.62,0
2937,Male,0,No,Yes,37,Yes,30.71,1160.48,0
2938,Male,0,No,No,39,Yes,89.07,3598.41,0
2939,Male,0,No,Yes,64,Yes,34.62,2153.04,0
2940,Female,0,Yes,Yes,67,Yes,98.59,6614.36,0
2941,Female,0,Yes,No,4,Yes,27.36,206.87,0
2942,Female,0,No,Yes,21,Yes,33.39,669.48,0
2943,Male,1,No,Yes,9,Yes,67.08,605.61,0
2944,Female,0,Yes,No,68,No,27.41,1855.45,0
2945,Female,0,Yes,No,29,Yes,25.16,804.38,0
2946,Female,1,Yes,No,12,Yes,115.95,1473.63,0
2947,Male,1,Yes,No,33,Yes,117.65,3938.73,0
2948,Female,1,No,No,46,Yes,100.72,4718.95,0
2949,Male,0,Yes,Yes,67,Yes,109.29,7446.48,0
2950,Male,1,No,Yes,49,Yes,112.42,5593.63,0
2951,Male,0,Yes,No,61,Yes,91.79,5684.37,0
2952,Female,0,No,Yes,43,Yes,119.57,5341.91,0
2953,Female,0,No,No,31,Yes,95.45,3016.34,0
2954,Male,0,Yes,Yes,55,No,51.64,2858.63,0
2955,Female,0,Yes,No,59,Yes,74.13,4268.95,0
2956,Male,0,No,No,2,Yes,61.59,126.79,0
2957,Female,0,No,No,62,Yes,77.52,4846.74,0
2958,Female,0,No,No,41,Yes,65.49,2691.12,0
2959,Female,0,Yes,No,63,Yes,53.36,3477.45,0
2960,Female,0,Yes,Yes,35,Yes,34.05,1231.27,0
2961,Female,0,Yes,Yes,56,Yes,105.51,6048.77,0
2962,Male,0,No,Yes,47,Yes,99.76,4807.74,0
2963,Male,0,No,Yes,44,Yes,32.22,1457.0,0
2964,Male,0,No,No,52,No,113.04,5977.89,0
2965,Male,1,Yes,No,60,Yes,70.49,4301.42,0
2966,Female,0,No,Yes,56,Yes,31.18,1778.72,0
2967,Male,0,Yes,No,51,Yes,83.65,4369.01,0
2968,Female,1,No,No,62,No,25.33,1651.97,0
2969,Male,0,No,Yes,42,No,104.47,4539.07,0
2970,Male,0,Yes,Yes,34,Yes,37.83,1384.37,0
2971,Male,0,No,No,14,Yes,51.18,770.4,0
2972,Female,1,Yes,No,26,Yes,74.4,1966.91,0
2973,Female,1,Yes,Yes,70,Yes,88.26,6297.23,0
2974,Male,0,Yes,No,10,Yes,58.09,596.01,0
2975,Male,0,Yes,Yes,9,Yes,104.59,1015.88,1
2976,Male,0,Yes,No,36,Yes,79.17,3028.81,0
2977,Male,0,No,No,7,No,97.84,794.15,1
2978,Female,0,Yes,Yes,63,No,79.96,5127.12,0
2979,Male,0,Yes,No,1,Yes,35.72,60.48,0
2980,Male,0,Yes,No,22,Yes,21.29,492.32,0
2981,Male,0,Yes,Yes,19,Yes,103.81,2109.27,0
2982,Male,0,Yes,No,26,Yes,87.37,2351.61,0
2983,Male,0,Yes,Yes,54,Yes,56.85,3144.1,0
2984,Male,0,Yes,No,1,Yes,47.2,125.57,0
2985,Female,0,Yes,Yes,12,Yes,109.72,1467.59,0
2986,Male,0,No,No,57,Yes,52.74,3024.32,0
2987,Female,0,Yes,No,18,No,113.66,2140.09,0
2988,Male,1,Yes,No,5,Yes,77.04,422.69,0
2989,Female,0,No,No,36,Yes,40.26,1454.94,0
2990,Male,1,No,Yes,22,No,111.02,2531.4,0
2991,Male,1,No,No,14,Yes,38.92,605.44,0
2992,Female,0,No,Yes,30,Yes,57.45,1751.47,0
2993,Female,0,Yes,Yes,32,Yes,105.34,3445.07,0
2994,Female,0,No,Yes,37,Yes,114.76,4272.75,0
2995,Female,0,Yes,Yes,49,Yes,97.57,4902.05,0
2996,Male,0,No,No,34,Yes,75.15,2583.88,0
2997,Male,0,No,Yes,33,Yes,112.35,3837.88,0
2998,Male,0,Yes,Yes,61,Yes,44.73,2831.2,0
2999,Male,1,No,No,24,Yes,73.33,1825.58,0
3000,Male,0,Yes,Yes,56,Yes,24.59,1405.12,0
3001,Female,0,No,No,46,Yes,104.93,4985.08,0
3002,Female,0,Yes,No,6,Yes,69.01,477.8,0
3003,Male,0,No,No,23,Yes,37.35,939.07,0
3004,Male,0,Yes,Yes,13,Yes,110.35,1460.25,0
3005,Male,0,Yes,Yes,47,Yes,28.67,1403.42,0
3006,Male,0,No,Yes,16,Yes,89.45,1534.72,0
3007,Male,0,No,Yes,8,Yes,26.13,241.04,0
3008,Male,0,Yes,No,17,Yes,23.99,392.07,0
3009,Female,0,No,No,69,Yes,48.91,3393.94,0
3010,Female,0,Yes,No,37,Yes,30.77,1139.33,0
3011,Male,0,Yes,Yes,63,Yes,93.44,6003.89,0
3012,Male,1,No,No,18,Yes,23.31,488.14,0
3013,Female,1,No,Yes,69,Yes,113.53,7929.9,0
3014,Female,1,No,No,62,Yes,40.18,2504.61,0
3015,Male,0,Yes,Yes,0,Yes,109.31,153.04,1
3016,Male,0,Yes,No,60,Yes,31.69,2018.7,0
3017,Male,0,Yes,Yes,5,Yes,20.12,58.18,0
3018,Female,1,Yes,No,41,No,110.59,4732.62,0
3019,Female,0,Yes,No,53,Yes,83.48,4561.76,0
3020,Female,0,No,No,71,Yes,76.73,5478.79,0
3021,Male,0,No,Yes,69,Yes,70.79,4928.22,0
3022,Female,0,No,Yes,6,Yes,105.32,732.45,1
3023,Female,0,No,Yes,6,Yes,94.25,644.61,1
3024,Male,0,No,Yes,7,Yes,30.36,196.73,0
3025,Male,1,No,Yes,28,Yes,74.17,2145.82,0
3026,Female,0,No,No,71,Yes,106.84,7696.63,0
3027,Male,0,No,Yes,52,Yes,51.42,2716.32,0
3028,Female,0,Yes,No,0,Yes,74.06,142.78,0
3029,Male,0,No,No,26,No,101.93,2774.66,0
3030,Male,0,No,Yes,62,Yes,46.92,2962.05,0
3031,Male,0,No,No,36,Yes,79.43,2918.45,0
3032,Female,0,Yes,Yes,22,Yes,57.88,1366.88,0
3033,Male,1,No,Yes,27,Yes,51.19,1514.64,0
3034,Male,0,No,No,52,Yes,107.56,5702.62,0
3035,Female,0,Yes,No,38,Yes,46.78,1801.44,0
3036,Female,0,No,No,51,Yes,30.98,1579.87,0
3037,Female,1,No,Yes,24,Yes,41.38,1013.87,0
3038,Male,0,No,Yes,9,Yes,30.18,281.61,0
3039,Female,0,No,No,29,Yes,92.42,2741.03,0
3040,Female,0,Yes,Yes,47,Yes,44.43,2149.53,0
3041,Male,1,Yes,No,48,Yes,61.7,2993.17,0
3042,Female,0,No,Yes,53,Yes,100.99,5510.31,0
3043,Male,0,Yes,Yes,31,Yes,49.41,1614.42,0
3044,Male,0,No,Yes,29,Yes,87.99,2619.42,0
3045,Male,0,Yes,No,51,Yes,101.94,5288.95,0
3046,Male,0,Yes,No,16,Yes,64.8,1168.91,0
3047,Male,0,Yes,No,37,Yes,58.26,2232.24,0
3048,Male,0,Yes,Yes,18,Yes,50.59,1014.48,0
3049,Male,0,No,No,14,No,98.13,1432.5,0
3050,Female,0,No,Yes,25,Yes,59.77,1618.92,0
3051,Female,1,No,No,60,Yes,68.85,4185.09,0
3052,Male,0,Yes,Yes,49,Yes,113.93,5692.2,0
3053,Female,0,No,Yes,2,Yes,66.74,157.73,0
3054,Male,0,No,No,36,Yes,61.57,2348.88,0
3055,Male,0,Yes,Yes,37,Yes,64.13,2385.21,0
3056,Female,0,Yes,Yes,42,Yes,67.27,2946.16,0
3057,Male,0,No,Yes,24,Yes,102.7,2593.62,0
3058,Male,0,No,No,47,Yes,77.86,3790.19,0
3059,Female,0,Yes,Yes,11,Yes,115.98,1484.19,1
3060,Female,0,No,Yes,39,Yes,90.91,3702.8,0
3061,Male,0,No,No,66,Yes,106.34,7057.8,0
3062,Female,0,No,No,7,Yes,65.43,551.59,0
3063,Female,0,Yes,Yes,55,Yes,84.52,4792.32,0
3064,Female,0,Yes,No,41,No,54.29,2284.37,0
3065,Male,0,No,No,69,Yes,28.62,2060.31,0
3066,Female,0,Yes,No,24,Yes,87.64,2180.26,0
3067,Female,1,No,No,17,Yes,116.34,2100.04,0
3068,Male,0,Yes,Yes,53,Yes,56.64,3050.97,0
3069,Male,0,No,Yes,4,Yes,38.03,248.67,0
3070,Female,1,Yes,Yes,23,No,62.31,1537.49,0
3071,Male,0,No,Yes,65,Yes,104.39,6910.76,0
3072,Female,0,Yes,No,6,Yes,109.32,798.39,1
3073,Female,0,Yes,Yes,1,No,87.98,223.57,1
3074,Female,0,No,Yes,52,Yes,115.46,6097.66,0
3075,Male,0,Yes,Yes,17,Yes,57.83,1038.7,0
3076,Male,0,No,Yes,23,Yes,47.37,1156.38,0
3077,Female,0,No,Yes,47,Yes,107.76,5043.57,0
3078,Male,0,Yes,Yes,64,Yes,98.45,6330.09,0
3079,Male,0,Yes,Yes,18,Yes,48.52,986.02,0
3080,Female,0,Yes,Yes,34,Yes,107.47,3738.21,0
3081,Male,0,No,No,45,Yes,94.76,4286.47,0
3082,Male,0,No,No,39,No,114.28,4534.58,0
3083,Female,0,No,Yes,2,Yes,23.3,109.4,0
3084,Female,0,No,Yes,26,Yes,86.63,2396.33,0
3085,Female,0,No,Yes,28,Yes,117.37,3354.85,0
3086,Female,0,No,Yes,0,No,113.11,105.7,1
3087,Female,0,Yes,No,25,Yes,27.33,683.53,0
3088,Male,1,No,Yes,10,Yes,83.58,858.12,1
3089,Male,0,Yes,Yes,45,Yes,33.15,1549.35,0
3090,Male,0,No,No,38,Yes,63.4,2458.43,0
3091,Male,0,No,Yes,70,Yes,81.69,5843.51,0
3092,Male,0,Yes,Yes,19,Yes,101.84,2030.21,0
3093,Female,1,No,No,50,Yes,36.67,1866.31,0
3094,Male,0,Yes,No,36,No,45.52,1691.65,0
3095,Female,0,Yes,Yes,62,Yes,65.56,4046.75,0
3096,Male,0,No,Yes,0,Yes,47.74,150.41,0
3097,Female,0,No,No,46,Yes,24.41,1054.37,0
3098,Male,1,No,Yes,53,Yes,61.0,3323.21,0
3099,Female,0,Yes,Yes,0,Yes,98.17,63.93,1
3100,Female,0,No,No,8,Yes,33.77,261.53,0
3101,Male,0,Yes,No,12,Yes,111.81,1469.5,0
3102,Male,1,No,No,20,Yes,89.32,1865.16,0
3103,Male,0,No,Yes,64,Yes,99.03,6486.8,0
3104,Male,0,No,No,61,Yes,66.3,4131.83,0
3105,Male,0,Yes,No,9,Yes,24.47,246.05,0
3106,Male,0,No,No,10,Yes,72.87,799.92,0
3107,Male,0,No,No,49,Yes,85.21,4145.32,0
3108,Male,0,No,No,37,Yes,112.88,4296.5,0
3109,Female,0,Yes,No,57,Yes,64.28,3721.96,0
3110,Female,0,Yes,No,12,Yes,20.28,290.67,0
3111,Male,1,No,Yes,52,Yes,77.95,4064.19,0
3112,Male,0,No,No,5,Yes,90.29,513.3,1
3113,Male,0,Yes,Yes,52,Yes,21.99,1166.1,0
3114,Male,1,No,No,34,Yes,29.03,1027.82,0
3115,Male,0,Yes,No,41,No,85.47,3556.38,0
3116,Female,0,No,No,57,Yes,69.33,4037.67,0
3117,Female,0,Yes,Yes,18,Yes,112.32,2186.24,0
3118,Male,1,Yes,Yes,66,Yes,84.53,5674.9,0
3119,Female,0,Yes,No,41,No,43.28,1846.7,0
3120,Female,0,Yes,Yes,57,No,105.26,6087.46,0
3121,Female,0,No,Yes,3,Yes,51.76,132.97,0
3122,Female,0,Yes,Yes,51,Yes,28.07,1490.66,0
3123,Male,1,Yes,No,11,Yes,82.61,987.73,1
3124,Female,0,Yes,Yes,58,Yes,80.65,4707.4,0
3125,Male,1,No,Yes,35,Yes,51.44,1883.37,0
3126,Female,0,No,No,63,Yes,110.93,7107.39,0
3127,Male,0,Yes,Yes,61,Yes,77.27,4760.65,0
3128,Male,0,No,No,15,Yes,32.1,504.48,0
3129,Female,0,Yes,No,45,Yes,96.53,4434.52,0
3130,Male,0,Yes,No,10,Yes,78.53,834.1,0
3131,Female,1,No,No,57,Yes,66.75,3829.85,0
3132,Male,0,No,Yes,24,Yes,75.52,1818.98,0
3133,Male,0,No,Yes,38,Yes,41.48,1508.59,0
3134,Female,0,No,No,47,No,29.1,1421.53,0
3135,Female,0,No,Yes,70,Yes,78.51,5611.5,0
3136,Male,0,No,Yes,41,Yes,79.45,3391.19,0
3137,Female,0,Yes,Yes,7,Yes,27.44,175.82,0
3138,Female,0,Yes,Yes,36,Yes,37.14,1432.9,0
3139,Male,0,Yes,No,18,Yes,47.69,877.01,0
3140,Male,1,No,Yes,62,Yes,103.9,6504.8,0
3141,Male,1,Yes,Yes,7,Yes,45.97,386.7,0
3142,Female,0,Yes,No,56,Yes,73.48,4152.71,0
3143,Male,0,Yes,No,4,No,101.58,541.13,1
3144,Female,0,No,No,4,Yes,111.96,581.15,1
3145,Female,0,Yes,No,67,Yes,62.4,4301.26,0
3146,Male,1,No,No,43,Yes,110.18,4841.15,0
3147,Female,0,No,Yes,22,Yes,43.93,968.1,0
3148,Male,0,Yes,No,56,Yes,96.94,5508.09,0
3149,Male,0,No,Yes,29,No,43.5,1255.52,0
3150,Female,0,No,No,58,Yes,103.59,6124.95,0
3151,Female,1,Yes,Yes,43,Yes,83.01,3607.04,0
3152,Female,0,No,No,16,Yes,82.98,1398.32,0
3153,Female,0,No,Yes,17,Yes,99.0,1826.53,0
3154,Female,0,Yes,No,20,Yes,63.49,1462.84,0
3155,Female,0,Yes,No,65,Yes,98.01,6436.1,0
3156,Male,0,Yes,Yes,59,Yes,45.41,2702.7,0
3157,Male,0,No,No,65,Yes,74.11,4911.19,0
3158,Male,0,Yes,Yes,2,No,97.94,338.88,1
3159,Male,0,Yes,No,65,Yes,82.56,5393.04,0
3160,Male,0,Yes,Yes,18,Yes,114.46,2191.79,0
3161,Male,0,Yes,No,32,Yes,118.87,3903.32,0
3162,Female,0,Yes,No,20,Yes,108.9,2277.44,0
3163,Female,0,Yes,Yes,17,Yes,70.26,1308.99,0
3164,Female,0,Yes,No,15,Yes,113.95,1798.07,0
3165,Male,0,Yes,Yes,26,No,61.13,1635.91,0
3166,Male,1,Yes,Yes,71,Yes,49.79,3556.54,0
3167,Male,0,Yes,No,39,Yes,27.61,1106.26,0
3168,Male,0,Yes,Yes,64,Yes,42.6,2720.41,0
3169,Male,0,No,Yes,20,Yes,76.96,1635.55,0
3170,Female,0,Yes,Yes,10,No,105.85,1171.9,1
3171,Male,0,No,Yes,71,Yes,88.61,6361.16,0
3172,Female,0,No,Yes,61,Yes,34.0,2036.82,0
3173,Male,0,No,Yes,63,Yes,46.56,2999.26,0
3174,Male,0,No,No,53,Yes,78.26,4249.94,0
3175,Male,1,No,Yes,11,Yes,106.1,1321.69,1
3176,Female,0,No,Yes,53,Yes,72.15,3883.52,0
3177,Male,1,Yes,Yes,41,Yes,101.55,4273.9,0
3178,Female,0,Yes,No,22,Yes,58.88,1354.85,0
3179,Female,0,No,No,32,Yes,112.52,3828.54,0
3180,Female,1,No,Yes,39,Yes,92.47,3572.35,0
3181,Male,0,No,Yes,22,Yes,62.79,1485.96,0
3182,Male,0,Yes,No,7,Yes,58.95,468.09,0
3183,Female,0,No,No,3,Yes,49.84,96.85,0
3184,Female,0,No,No,44,Yes,42.99,1951.89,0
3185,Female,0,Yes,No,10,Yes,77.16,898.42,0
3186,Female,1,No,No,19,Yes,107.89,2047.16,0
3187,Male,0,No,No,6,Yes,115.21,839.46,1
3188,Female,0,No,No,13,Yes,98.21,1412.04,0
3189,Male,0,Yes,Yes,17,Yes,93.63,1603.46,0
3190,Female,0,No,No,58,Yes,23.04,1358.03,0
3191,Female,0,No,Yes,17,Yes,100.18,1872.36,0
3192,Male,0,Yes,Yes,53,Yes,46.44,2438.16,0
3193,Female,0,Yes,Yes,9,Yes,73.06,696.92,0
3194,Male,1,No,Yes,17,Yes,63.05,1136.76,0
3195,Female,1,No,No,34,Yes,117.96,4157.74,0
3196,Female,1,Yes,Yes,1,Yes,47.98,-17.62,0
3197,Male,0,Yes,Yes,45,No,77.22,3506.32,0
3198,Male,0,Yes,No,20,Yes,37.48,775.15,0
3199,Female,0,Yes,Yes,37,Yes,38.7,1477.01,0
3200,Female,0,Yes,Yes,39,Yes,89.29,3596.4,0
3201,Male,1,Yes,Yes,26,Yes,101.86,2694.94,0
3202,Female,0,Yes,Yes,13,Yes,90.15,1299.98,0
3203,Female,0,No,No,29,Yes,56.21,1650.46,0
3204,Female,1,No,No,42,Yes,106.04,4573.27,0
3205,Male,0,No,Yes,52,Yes,55.43,3015.77,0
3206,Male,0,Yes,No,54,Yes,46.08,2538.01,0
3207,Female,0,Yes,No,28,Yes,68.29,1970.81,0
3208,Male,0,Yes,Yes,43,Yes,63.35,2779.06,0
3209,Female,0,No,Yes,54,Yes,89.01,4774.54,0
3210,Male,1,No,No,34,Yes,83.96,2907.93,0
3211,Male,0,Yes,No,47,Yes,57.24,2659.33,0
3212,Male,0,Yes,No,24,Yes,102.99,2617.66,0
3213,Female,0,No,Yes,58,Yes,99.04,5825.03,0
3214,Female,0,Yes,No,67,Yes,55.9,3793.22,0
3215,Female,0,Yes,No,39,Yes,117.25,4693.84,0
3216,Female,0,Yes,Yes,36,Yes,60.84,2331.14,0
3217,Female,0,Yes,No,54,No,54.8,2935.67,0
3218,Male,0,No,Yes,8,No,93.87,896.94,1
3219,Male,1,No,No,1,Yes,118.09,271.3,1
3220,Female,0,Yes,No,21,Yes,103.66,2277.85,0
3221,Male,1,Yes,Yes,66,Yes,21.56,1389.55,0
3222,Male,0,No,No,49,Yes,97.56,4837.51,0
3223,Female,0,Yes,No,52,Yes,59.03,3062.48,0
3224,Male,0,Yes,No,31,Yes,82.76,2567.74,0
3225,Male,0,No,No,46,Yes,110.51,5224.39,0
3226,Female,0,No,Yes,7,Yes,36.6,293.75,0
